Using GPU for training.
Epoch 161, Score 11.0000, Loss 0.3242, Time 10.6205
Epoch 162, Score 21.0000, Loss 0.3329, Time 10.7183
Epoch 163, Score 8.0000, Loss 0.3192, Time 10.7711
Epoch 164, Score 8.0000, Loss 0.3150, Time 10.8314
Epoch 165, Score 2.0000, Loss 0.3278, Time 10.9407
Epoch 166, Score 1.0000, Loss 0.3252, Time 10.8854
Epoch 167, Score 19.0000, Loss 0.3222, Time 10.9910
Epoch 168, Score 1.0000, Loss 0.3090, Time 11.0211
Epoch 169, Score 5.0000, Loss 0.3437, Time 11.4319
Epoch 170, Score 4.0000, Loss 0.3139, Time 11.6862
Epoch 171, Score 7.0000, Loss 0.3111, Time 11.2175
Epoch 172, Score 10.0000, Loss 0.3136, Time 11.3135
Epoch 173, Score 4.0000, Loss 0.3166, Time 11.3700
Epoch 174, Score 12.0000, Loss 0.3165, Time 11.3821
Epoch 175, Score 10.0000, Loss 0.3948, Time 11.5424
Epoch 176, Score 11.0000, Loss 0.4018, Time 11.6213
Epoch 177, Score 12.0000, Loss 0.3948, Time 11.5766
Epoch 178, Score 11.0000, Loss 0.4001, Time 11.6090
Epoch 179, Score 10.0000, Loss 0.3852, Time 11.7524
Epoch 180, Score 13.0000, Loss 0.3848, Time 11.7886
Epoch 181, Score 7.0000, Loss 0.3853, Time 11.8081
Epoch 182, Score 9.0000, Loss 0.3860, Time 11.9253
Epoch 183, Score 5.0000, Loss 0.3759, Time 12.0068
Epoch 184, Score 2.0000, Loss 0.3773, Time 12.0388
Epoch 185, Score 2.0000, Loss 0.3941, Time 12.0535
Epoch 186, Score 1.0000, Loss 0.4020, Time 12.2615
Epoch 187, Score 7.0000, Loss 0.3777, Time 12.2511
Epoch 188, Score 9.0000, Loss 0.3982, Time 12.3500
Epoch 189, Score 9.0000, Loss 0.3897, Time 12.3523
Epoch 190, Score 4.0000, Loss 0.4233, Time 12.3893
Epoch 191, Score 6.0000, Loss 0.3969, Time 12.5034
Epoch 192, Score 3.0000, Loss 0.3828, Time 12.6084
Epoch 193, Score 0.0000, Loss 0.4063, Time 12.6815
Epoch 194, Score 11.0000, Loss 0.4138, Time 12.7873
Epoch 195, Score 4.0000, Loss 0.4334, Time 12.7746
Epoch 196, Score 9.0000, Loss 0.4169, Time 12.8514
Epoch 197, Score 4.0000, Loss 0.4135, Time 12.9443
Epoch 198, Score 9.0000, Loss 0.4229, Time 12.9640
Epoch 199, Score 0.0000, Loss 0.4187, Time 13.0762
Epoch 200, Score 0.0000, Loss 0.5130, Time 13.1757
Epoch 201, Score 2.0000, Loss 0.4808, Time 13.2403
Epoch 202, Score 6.0000, Loss 0.5121, Time 13.2434
Epoch 203, Score 2.0000, Loss 0.4919, Time 13.1482
Epoch 204, Score 2.0000, Loss 0.4731, Time 13.0060
Epoch 205, Score 6.0000, Loss 0.5104, Time 13.1960
Epoch 206, Score 2.0000, Loss 0.5058, Time 13.5339
Epoch 207, Score 4.0000, Loss 0.4654, Time 13.6922
Epoch 208, Score 8.0000, Loss 0.5103, Time 13.7240
Epoch 209, Score 4.0000, Loss 0.5253, Time 13.7963
Epoch 210, Score 4.0000, Loss 0.4969, Time 13.8888
Epoch 211, Score 10.0000, Loss 0.5169, Time 13.9277
Epoch 212, Score 0.0000, Loss 0.4918, Time 13.9336
Epoch 213, Score 6.0000, Loss 0.5398, Time 14.1752
Epoch 214, Score 6.0000, Loss 0.5027, Time 14.0720
Epoch 215, Score 10.0000, Loss 0.4927, Time 14.2762
Epoch 216, Score 4.0000, Loss 0.5268, Time 14.2296
Epoch 217, Score 0.0000, Loss 0.4988, Time 14.5703
Epoch 218, Score 0.0000, Loss 0.5081, Time 14.4126
Epoch 219, Score 1.0000, Loss 0.5037, Time 14.5788
Epoch 220, Score 1.0000, Loss 0.5357, Time 14.5468
Epoch 221, Score 2.0000, Loss 0.5127, Time 14.7658
Epoch 222, Score 6.0000, Loss 0.5112, Time 14.7186
Epoch 223, Score 2.0000, Loss 0.5224, Time 15.4360
Epoch 224, Score 1.0000, Loss 0.5245, Time 16.1446
Epoch 225, Score 4.0000, Loss 0.5699, Time 15.0554
Epoch 226, Score 2.0000, Loss 0.6111, Time 15.0115
Epoch 227, Score 4.0000, Loss 0.5878, Time 15.1616
Epoch 228, Score 3.0000, Loss 0.5905, Time 15.9763
Epoch 229, Score 0.0000, Loss 0.5849, Time 15.2459
Epoch 230, Score 4.0000, Loss 0.6039, Time 15.3778
Epoch 231, Score 8.0000, Loss 0.5958, Time 15.4335
Epoch 232, Score 7.0000, Loss 0.5884, Time 15.9928
Epoch 233, Score 3.0000, Loss 0.6013, Time 15.8643
Epoch 234, Score 1.0000, Loss 0.5782, Time 15.6730
Epoch 235, Score 7.0000, Loss 0.6126, Time 15.7327
Epoch 236, Score 5.0000, Loss 0.5891, Time 15.6445
Epoch 237, Score 7.0000, Loss 0.6117, Time 15.7854
Epoch 238, Score 2.0000, Loss 0.6086, Time 15.9152
Epoch 239, Score 4.0000, Loss 0.5747, Time 16.0021
Epoch 240, Score 2.0000, Loss 0.6067, Time 16.0651
Epoch 241, Score 4.0000, Loss 0.6219, Time 16.1971
