Using GPU for training.
Epoch 247, Score -16.0000, Loss 0.0448, Time 1.3683
Epoch 248, Score -16.0000, Loss 0.0469, Time 1.3685
Epoch 249, Score -18.0000, Loss 0.0287, Time 1.3746
Epoch 250, Score -20.0000, Loss 0.0366, Time 1.3825
Epoch 251, Score -1.0000, Loss 0.0313, Time 1.4317
Epoch 252, Score -3.0000, Loss 0.0348, Time 1.3817
Epoch 253, Score -4.0000, Loss 0.0353, Time 1.3797
Epoch 254, Score -5.0000, Loss 0.0428, Time 1.3733
Epoch 255, Score -7.0000, Loss 0.0380, Time 1.3902
Epoch 256, Score -9.0000, Loss 0.0324, Time 1.3869
Epoch 257, Score -11.0000, Loss 0.0350, Time 1.3895
Epoch 258, Score -13.0000, Loss 0.0330, Time 1.3929
Epoch 259, Score -15.0000, Loss 0.0328, Time 1.4114
Epoch 260, Score -16.0000, Loss 0.0353, Time 1.4172
Epoch 261, Score -18.0000, Loss 0.0435, Time 1.3969
Epoch 262, Score -20.0000, Loss 0.0352, Time 1.3996
Epoch 263, Score -20.0000, Loss 0.0344, Time 1.4024
Epoch 264, Score 0.0000, Loss 0.0405, Time 1.4330
Epoch 265, Score -3.0000, Loss 0.0417, Time 1.4122
Epoch 266, Score -5.0000, Loss 0.0410, Time 1.4236
Epoch 267, Score -7.0000, Loss 0.0321, Time 1.4170
Epoch 268, Score -9.0000, Loss 0.0356, Time 1.4156
Epoch 269, Score -11.0000, Loss 0.0359, Time 1.4444
Epoch 270, Score -13.0000, Loss 0.0301, Time 1.4403
Epoch 271, Score -15.0000, Loss 0.0405, Time 1.4288
Epoch 272, Score -17.0000, Loss 0.0302, Time 1.4380
Epoch 273, Score -19.0000, Loss 0.0330, Time 1.4329
Epoch 274, Score 0.0000, Loss 0.0342, Time 1.4635
Epoch 275, Score -2.0000, Loss 0.0459, Time 1.4323
Epoch 276, Score -2.0000, Loss 0.0324, Time 1.4339
Epoch 277, Score -4.0000, Loss 0.0383, Time 1.4377
Epoch 278, Score -6.0000, Loss 0.0387, Time 1.4565
Epoch 279, Score -9.0000, Loss 0.0311, Time 1.4450
Epoch 280, Score -10.0000, Loss 0.0273, Time 1.4572
Epoch 281, Score -10.0000, Loss 0.0310, Time 1.4426
Epoch 282, Score -12.0000, Loss 0.0353, Time 1.4475
Epoch 283, Score -14.0000, Loss 0.0352, Time 1.4521
Epoch 284, Score -16.0000, Loss 0.0291, Time 1.4578
Epoch 285, Score -18.0000, Loss 0.0314, Time 1.4551
Epoch 286, Score 0.0000, Loss 0.0317, Time 1.4831
Epoch 287, Score -2.0000, Loss 0.0336, Time 1.4720
Epoch 288, Score -4.0000, Loss 0.0279, Time 1.4784
Epoch 289, Score -6.0000, Loss 0.0337, Time 1.4809
Epoch 290, Score -8.0000, Loss 0.0307, Time 1.4818
Epoch 291, Score -10.0000, Loss 0.0385, Time 1.4768
Epoch 292, Score -12.0000, Loss 0.0367, Time 1.4821
Epoch 293, Score -14.0000, Loss 0.0266, Time 1.4726
Epoch 294, Score -16.0000, Loss 0.0308, Time 1.4840
Epoch 295, Score -17.0000, Loss 0.0308, Time 1.4860
Epoch 296, Score -19.0000, Loss 0.0309, Time 1.5088
Epoch 297, Score -20.0000, Loss 0.0375, Time 1.4913
Epoch 298, Score 0.0000, Loss 0.0312, Time 1.5244
Epoch 299, Score -1.0000, Loss 0.0325, Time 1.4921
Epoch 300, Score -3.0000, Loss 0.0490, Time 1.4999
Epoch 301, Score -5.0000, Loss 0.0436, Time 1.5067
Epoch 302, Score -7.0000, Loss 0.0389, Time 1.5061
Epoch 303, Score -9.0000, Loss 0.0357, Time 1.5062
Epoch 304, Score -11.0000, Loss 0.0420, Time 1.5113
Epoch 305, Score -13.0000, Loss 0.0317, Time 1.5374
Epoch 306, Score -16.0000, Loss 0.0374, Time 1.5115
Epoch 307, Score -17.0000, Loss 0.0418, Time 1.5093
Epoch 308, Score -19.0000, Loss 0.0441, Time 1.5148
Epoch 309, Score 0.0000, Loss 0.0308, Time 1.5458
Epoch 310, Score -2.0000, Loss 0.0356, Time 1.5310
Epoch 311, Score -4.0000, Loss 0.0375, Time 1.5162
Epoch 312, Score -6.0000, Loss 0.0320, Time 1.5287
Epoch 313, Score -8.0000, Loss 0.0342, Time 1.5225
Epoch 314, Score -10.0000, Loss 0.0359, Time 1.5460
Epoch 315, Score -12.0000, Loss 0.0301, Time 1.5290
Epoch 316, Score -13.0000, Loss 0.0394, Time 1.5401
Epoch 317, Score -14.0000, Loss 0.0297, Time 1.5307
Epoch 318, Score -16.0000, Loss 0.0367, Time 1.5393
Epoch 319, Score -17.0000, Loss 0.0293, Time 1.5328
Epoch 320, Score -19.0000, Loss 0.0381, Time 1.5436
Epoch 321, Score 0.0000, Loss 0.0323, Time 1.5713
Epoch 322, Score -2.0000, Loss 0.0352, Time 1.5459
Epoch 323, Score -4.0000, Loss 0.0337, Time 1.5592
Epoch 324, Score -5.0000, Loss 0.0351, Time 1.5513
Epoch 325, Score -7.0000, Loss 0.0361, Time 1.5579
Epoch 326, Score -9.0000, Loss 0.0332, Time 1.5504
Epoch 327, Score -12.0000, Loss 0.0334, Time 1.5655
Epoch 328, Score -14.0000, Loss 0.0355, Time 1.5650
Epoch 329, Score -16.0000, Loss 0.0488, Time 1.5718
Epoch 330, Score -18.0000, Loss 0.0640, Time 1.5677
Epoch 331, Score -20.0000, Loss 0.0379, Time 1.5624
Epoch 332, Score -1.0000, Loss 0.0473, Time 1.6117
Epoch 333, Score -3.0000, Loss 0.0354, Time 1.5807
Epoch 334, Score -5.0000, Loss 0.0395, Time 1.5864
Epoch 335, Score -7.0000, Loss 0.0379, Time 1.5873
Epoch 336, Score -9.0000, Loss 0.0369, Time 1.5824
Epoch 337, Score -12.0000, Loss 0.0486, Time 1.5770
Epoch 338, Score -14.0000, Loss 0.0306, Time 1.5789
Epoch 339, Score -16.0000, Loss 0.0366, Time 1.5943
Epoch 340, Score -18.0000, Loss 0.0385, Time 1.5910
Epoch 341, Score -18.0000, Loss 0.0314, Time 1.6114
Epoch 342, Score 0.0000, Loss 0.0338, Time 1.6222
Epoch 343, Score 0.0000, Loss 0.0317, Time 1.6033
Epoch 344, Score -1.0000, Loss 0.0344, Time 1.6038
Epoch 345, Score -2.0000, Loss 0.0459, Time 1.5984
Epoch 346, Score -3.0000, Loss 0.0312, Time 1.6068
Epoch 347, Score -3.0000, Loss 0.0344, Time 1.6088
Epoch 348, Score -5.0000, Loss 0.0419, Time 1.6210
Epoch 349, Score -7.0000, Loss 0.0309, Time 1.6223
Epoch 350, Score -9.0000, Loss 0.0359, Time 1.6214
Epoch 351, Score -11.0000, Loss 0.0459, Time 1.6147
Epoch 352, Score -11.0000, Loss 0.0470, Time 1.6182
Epoch 353, Score -13.0000, Loss 0.0356, Time 1.6240
Epoch 354, Score -14.0000, Loss 0.0338, Time 1.6295
Epoch 355, Score -16.0000, Loss 0.0499, Time 1.6299
Epoch 356, Score -18.0000, Loss 0.0326, Time 1.6351
Epoch 357, Score -20.0000, Loss 0.0310, Time 1.6334
Epoch 358, Score -1.0000, Loss 0.0335, Time 1.6682
Epoch 359, Score -3.0000, Loss 0.0373, Time 1.6441
Epoch 360, Score -4.0000, Loss 0.0364, Time 1.6429
Epoch 361, Score -6.0000, Loss 0.0352, Time 1.6384
Epoch 362, Score -8.0000, Loss 0.0378, Time 1.6498
Epoch 363, Score -10.0000, Loss 0.0317, Time 1.6485
Epoch 364, Score -13.0000, Loss 0.0344, Time 1.6501
Epoch 365, Score -15.0000, Loss 0.0380, Time 1.6496
Epoch 366, Score -17.0000, Loss 0.0302, Time 1.6509
Epoch 367, Score -16.0000, Loss 0.0300, Time 1.6565
Epoch 368, Score -18.0000, Loss 0.0360, Time 1.6633
Epoch 369, Score 0.0000, Loss 0.0269, Time 1.6941
Epoch 370, Score -1.0000, Loss 0.0296, Time 1.6647
Epoch 371, Score -2.0000, Loss 0.0357, Time 1.6716
Epoch 372, Score -4.0000, Loss 0.0356, Time 1.6693
Epoch 373, Score -5.0000, Loss 0.0317, Time 1.6650
Epoch 374, Score -5.0000, Loss 0.0364, Time 1.6728
Epoch 375, Score -6.0000, Loss 0.0382, Time 1.6765
Epoch 376, Score -9.0000, Loss 0.0315, Time 1.6791
Epoch 377, Score -11.0000, Loss 0.0304, Time 1.6926
Epoch 378, Score -13.0000, Loss 0.0343, Time 1.6802
Epoch 379, Score -15.0000, Loss 0.0263, Time 1.6825
Epoch 380, Score -15.0000, Loss 0.0357, Time 1.6837
Epoch 381, Score -18.0000, Loss 0.0319, Time 1.6926
Epoch 382, Score -20.0000, Loss 0.0328, Time 1.6886
Epoch 383, Score 0.0000, Loss 0.0332, Time 1.7334
Epoch 384, Score -2.0000, Loss 0.0365, Time 1.6987
Epoch 385, Score -4.0000, Loss 0.0369, Time 1.7113
Epoch 386, Score -6.0000, Loss 0.0378, Time 1.7117
Epoch 387, Score -9.0000, Loss 0.0366, Time 1.7058
Epoch 388, Score -11.0000, Loss 0.0352, Time 1.7084
Epoch 389, Score -13.0000, Loss 0.0388, Time 1.7135
Epoch 390, Score -15.0000, Loss 0.0464, Time 1.7147
Epoch 391, Score -17.0000, Loss 0.0360, Time 1.7191
Epoch 392, Score -19.0000, Loss 0.0357, Time 1.7055
Epoch 393, Score 0.0000, Loss 0.0366, Time 1.7505
Epoch 394, Score -1.0000, Loss 0.0356, Time 1.7271
Epoch 395, Score -3.0000, Loss 0.0359, Time 1.7289
Epoch 396, Score -6.0000, Loss 0.0318, Time 1.7190
Epoch 397, Score -8.0000, Loss 0.0396, Time 1.7271
Epoch 398, Score -10.0000, Loss 0.0364, Time 1.7234
Epoch 399, Score -11.0000, Loss 0.0403, Time 1.7244
Epoch 400, Score -13.0000, Loss 0.0351, Time 1.7267
Epoch 401, Score -15.0000, Loss 0.0316, Time 1.7286
Epoch 402, Score -17.0000, Loss 0.0321, Time 1.7437
Epoch 403, Score -19.0000, Loss 0.0390, Time 1.7457
Epoch 404, Score 0.0000, Loss 0.0358, Time 1.7842
Epoch 405, Score -2.0000, Loss 0.0383, Time 1.7446
Epoch 406, Score -4.0000, Loss 0.0295, Time 1.7491
Epoch 407, Score -6.0000, Loss 0.0305, Time 1.7524
Epoch 408, Score -8.0000, Loss 0.0366, Time 1.7542
Epoch 409, Score -10.0000, Loss 0.0300, Time 1.7527
Epoch 410, Score -12.0000, Loss 0.0337, Time 1.7598
Epoch 411, Score -15.0000, Loss 0.0395, Time 1.7667
Epoch 412, Score -17.0000, Loss 0.0323, Time 1.7695
