Using GPU for training.
Epoch 191, Score 0.0000, Loss 0.0336, Time 1.2305
Epoch 192, Score 0.0000, Loss 0.0337, Time 1.2551
Epoch 193, Score 1.0000, Loss 0.0473, Time 1.2364
Epoch 194, Score 2.0000, Loss 0.0339, Time 1.2416
Epoch 195, Score 0.0000, Loss 0.0356, Time 1.2699
Epoch 196, Score 0.0000, Loss 0.0469, Time 1.2410
Epoch 197, Score 0.0000, Loss 0.0480, Time 1.2700
Epoch 198, Score 1.0000, Loss 0.0557, Time 1.2525
Epoch 199, Score 0.0000, Loss 0.0873, Time 1.2771
Epoch 200, Score 1.0000, Loss 0.0628, Time 1.2576
Epoch 201, Score 1.0000, Loss 0.0666, Time 1.2554
Epoch 202, Score 0.0000, Loss 0.0659, Time 1.2892
Epoch 203, Score 1.0000, Loss 0.0502, Time 1.2632
Epoch 204, Score 0.0000, Loss 0.0708, Time 1.2819
Epoch 205, Score 0.0000, Loss 0.0640, Time 1.2641
Epoch 206, Score 0.0000, Loss 0.0625, Time 1.2839
Epoch 207, Score 0.0000, Loss 0.0613, Time 1.2624
Epoch 208, Score 2.0000, Loss 0.0548, Time 1.2745
Epoch 209, Score 0.0000, Loss 0.0684, Time 1.2960
Epoch 210, Score 1.0000, Loss 0.0524, Time 1.2763
Epoch 211, Score 0.0000, Loss 0.0526, Time 1.3000
Epoch 212, Score 0.0000, Loss 0.0504, Time 1.2812
Epoch 213, Score 0.0000, Loss 0.0414, Time 1.3151
Epoch 214, Score 2.0000, Loss 0.0501, Time 1.2789
Epoch 215, Score 3.0000, Loss 0.0482, Time 1.2856
Epoch 216, Score 4.0000, Loss 0.0429, Time 1.2893
Epoch 217, Score 1.0000, Loss 0.0360, Time 1.3240
Epoch 218, Score 2.0000, Loss 0.0342, Time 1.2906
Epoch 219, Score 4.0000, Loss 0.0409, Time 1.2975
Epoch 220, Score 4.0000, Loss 0.0317, Time 1.2951
Epoch 221, Score 5.0000, Loss 0.0445, Time 1.2962
Epoch 222, Score 0.0000, Loss 0.0620, Time 1.3320
Epoch 223, Score 1.0000, Loss 0.0763, Time 1.2999
Epoch 224, Score 2.0000, Loss 0.0397, Time 1.3101
Epoch 225, Score 0.0000, Loss 0.0427, Time 1.3393
Epoch 226, Score 0.0000, Loss 0.0837, Time 1.3065
Epoch 227, Score 0.0000, Loss 0.0982, Time 1.3377
Epoch 228, Score 0.0000, Loss 0.1274, Time 1.3494
Epoch 229, Score 0.0000, Loss 0.0843, Time 1.3171
Epoch 230, Score 1.0000, Loss 0.0579, Time 1.3375
Epoch 231, Score 0.0000, Loss 0.0462, Time 1.3540
Epoch 232, Score 0.0000, Loss 0.0636, Time 1.3256
Epoch 233, Score 0.0000, Loss 0.0480, Time 1.3601
Epoch 234, Score 0.0000, Loss 0.0487, Time 1.3324
Epoch 235, Score 1.0000, Loss 0.0495, Time 1.3414
Epoch 236, Score 0.0000, Loss 0.0438, Time 1.3694
Epoch 237, Score 0.0000, Loss 0.0524, Time 1.3402
Epoch 238, Score 0.0000, Loss 0.0513, Time 1.3733
Epoch 239, Score 1.0000, Loss 0.0451, Time 1.3566
Epoch 240, Score 0.0000, Loss 0.0409, Time 1.3733
Epoch 241, Score 0.0000, Loss 0.0477, Time 1.3484
Epoch 242, Score 0.0000, Loss 0.0333, Time 1.3738
Epoch 243, Score 1.0000, Loss 0.0326, Time 1.3509
Epoch 244, Score 2.0000, Loss 0.0320, Time 1.3579
Epoch 245, Score 0.0000, Loss 0.0310, Time 1.3997
Epoch 246, Score 1.0000, Loss 0.0306, Time 1.3650
Epoch 247, Score 2.0000, Loss 0.0242, Time 1.3579
Epoch 248, Score 1.0000, Loss 0.0253, Time 1.3919
Epoch 249, Score 2.0000, Loss 0.0242, Time 1.3655
Epoch 250, Score 3.0000, Loss 0.0289, Time 1.3616
Epoch 251, Score 0.0000, Loss 0.0336, Time 1.4030
Epoch 252, Score 0.0000, Loss 0.0391, Time 1.3797
Epoch 253, Score 0.0000, Loss 0.0539, Time 1.4064
Epoch 254, Score 0.0000, Loss 0.0595, Time 1.3720
Epoch 255, Score 0.0000, Loss 0.0527, Time 1.4092
Epoch 256, Score 1.0000, Loss 0.0300, Time 1.3837
Epoch 257, Score 2.0000, Loss 0.0318, Time 1.3958
Epoch 258, Score 3.0000, Loss 0.0285, Time 1.3918
Epoch 259, Score 0.0000, Loss 0.0332, Time 1.4173
Epoch 260, Score 0.0000, Loss 0.0262, Time 1.4203
Epoch 261, Score 0.0000, Loss 0.0302, Time 1.3991
Epoch 262, Score 1.0000, Loss 0.0532, Time 1.3998
Epoch 263, Score 0.0000, Loss 0.0450, Time 1.4318
Epoch 264, Score 0.0000, Loss 0.0427, Time 1.4418
Epoch 265, Score 1.0000, Loss 0.0353, Time 1.4182
Epoch 266, Score 1.0000, Loss 0.0316, Time 1.4209
Epoch 267, Score 0.0000, Loss 0.0393, Time 1.4506
Epoch 268, Score 1.0000, Loss 0.0251, Time 1.4210
Epoch 269, Score 0.0000, Loss 0.0537, Time 1.4512
Epoch 270, Score 0.0000, Loss 0.0257, Time 1.4206
Epoch 271, Score 0.0000, Loss 0.0221, Time 1.4555
Epoch 272, Score 0.0000, Loss 0.0225, Time 1.4562
Epoch 273, Score 0.0000, Loss 0.0184, Time 1.4312
Epoch 274, Score 0.0000, Loss 0.0236, Time 1.4601
Epoch 275, Score 2.0000, Loss 0.0361, Time 1.4348
Epoch 276, Score 3.0000, Loss 0.0285, Time 1.4285
Epoch 277, Score 4.0000, Loss 0.0305, Time 1.4334
Epoch 278, Score 4.0000, Loss 0.0227, Time 1.4435
Epoch 279, Score 0.0000, Loss 0.0218, Time 1.4666
Epoch 280, Score 1.0000, Loss 0.0208, Time 1.4412
Epoch 281, Score 0.0000, Loss 0.0189, Time 1.4733
Epoch 282, Score 1.0000, Loss 0.0202, Time 1.4537
Epoch 283, Score 1.0000, Loss 0.0204, Time 1.4618
Epoch 284, Score 0.0000, Loss 0.0183, Time 1.4900
Epoch 285, Score 2.0000, Loss 0.0229, Time 1.4555
Epoch 286, Score 2.0000, Loss 0.0218, Time 1.4569
Epoch 287, Score 0.0000, Loss 0.0227, Time 1.4868
Epoch 288, Score 0.0000, Loss 0.0236, Time 1.4616
Epoch 289, Score 2.0000, Loss 0.0219, Time 1.4810
Epoch 290, Score 0.0000, Loss 0.0242, Time 1.4926
Epoch 291, Score 1.0000, Loss 0.0336, Time 1.4687
Epoch 292, Score 0.0000, Loss 0.0428, Time 1.5040
Epoch 293, Score 1.0000, Loss 0.0457, Time 1.4737
Epoch 294, Score 2.0000, Loss 0.0363, Time 1.4755
Epoch 295, Score 0.0000, Loss 0.0420, Time 1.5094
Epoch 296, Score 1.0000, Loss 0.0365, Time 1.4819
Epoch 297, Score 2.0000, Loss 0.0386, Time 1.4800
Epoch 298, Score 3.0000, Loss 0.0343, Time 1.4848
Epoch 299, Score 0.0000, Loss 0.0325, Time 1.5264
Epoch 300, Score 0.0000, Loss 0.0325, Time 1.4953
Epoch 301, Score 1.0000, Loss 0.0277, Time 1.5349
Epoch 302, Score 1.0000, Loss 0.0267, Time 1.5031
Epoch 303, Score 0.0000, Loss 0.0262, Time 1.5253
Epoch 304, Score 0.0000, Loss 0.0316, Time 1.5072
Epoch 305, Score 0.0000, Loss 0.0330, Time 1.5254
Epoch 306, Score 0.0000, Loss 0.0213, Time 1.5115
Epoch 307, Score 0.0000, Loss 0.0196, Time 1.5402
Epoch 308, Score 0.0000, Loss 0.0221, Time 1.5143
Epoch 309, Score 0.0000, Loss 0.0189, Time 1.5489
Epoch 310, Score 0.0000, Loss 0.0204, Time 1.5213
Epoch 311, Score 0.0000, Loss 0.0167, Time 1.5376
Epoch 312, Score 1.0000, Loss 0.0188, Time 1.5198
Epoch 313, Score 0.0000, Loss 0.0168, Time 1.5523
Epoch 314, Score 0.0000, Loss 0.0248, Time 1.5190
Epoch 315, Score 0.0000, Loss 0.0353, Time 1.5611
Epoch 316, Score 1.0000, Loss 0.0483, Time 1.5300
Epoch 317, Score 2.0000, Loss 0.0380, Time 1.5312
Epoch 318, Score 0.0000, Loss 0.0363, Time 1.5651
Epoch 319, Score 0.0000, Loss 0.0277, Time 1.5556
Epoch 320, Score 0.0000, Loss 0.0352, Time 1.5702
Epoch 321, Score 0.0000, Loss 0.0235, Time 1.5422
Epoch 322, Score 1.0000, Loss 0.0279, Time 1.5431
Epoch 323, Score 0.0000, Loss 0.0251, Time 1.5799
Epoch 324, Score 0.0000, Loss 0.0448, Time 1.5818
Epoch 325, Score 0.0000, Loss 0.0490, Time 1.5527
Epoch 326, Score 2.0000, Loss 0.0546, Time 1.5517
Epoch 327, Score 0.0000, Loss 0.0483, Time 1.5923
Epoch 328, Score 0.0000, Loss 0.0489, Time 1.5927
Epoch 329, Score 0.0000, Loss 0.0431, Time 1.6014
Epoch 330, Score 1.0000, Loss 0.0384, Time 1.5699
Epoch 331, Score 0.0000, Loss 0.0290, Time 1.6040
Epoch 332, Score 2.0000, Loss 0.0348, Time 1.5819
Epoch 333, Score 3.0000, Loss 0.0366, Time 1.5787
Epoch 334, Score 0.0000, Loss 0.0267, Time 1.6101
Epoch 335, Score 0.0000, Loss 0.0274, Time 1.5791
Epoch 336, Score 0.0000, Loss 0.0203, Time 1.6108
Epoch 337, Score 1.0000, Loss 0.0151, Time 1.5816
Epoch 338, Score 2.0000, Loss 0.0173, Time 1.5802
Epoch 339, Score 0.0000, Loss 0.0185, Time 1.6143
Epoch 340, Score 1.0000, Loss 0.0201, Time 1.5908
Epoch 341, Score 2.0000, Loss 0.0130, Time 1.5959
Epoch 342, Score 0.0000, Loss 0.0203, Time 1.6277
Epoch 343, Score 2.0000, Loss 0.0214, Time 1.5926
Epoch 344, Score 3.0000, Loss 0.0395, Time 1.6041
Epoch 345, Score 0.0000, Loss 0.0327, Time 1.6307
Epoch 346, Score 0.0000, Loss 0.0371, Time 1.6072
Epoch 347, Score 0.0000, Loss 0.0309, Time 1.6484
Epoch 348, Score 2.0000, Loss 0.0320, Time 1.6101
Epoch 349, Score 2.0000, Loss 0.0278, Time 1.6058
Epoch 350, Score 0.0000, Loss 0.0260, Time 1.6461
Epoch 351, Score 0.0000, Loss 0.0178, Time 1.6092
Epoch 352, Score 1.0000, Loss 0.0385, Time 1.6452
Epoch 353, Score 1.0000, Loss 0.0201, Time 1.6187
Epoch 354, Score 0.0000, Loss 0.0255, Time 1.6521
Epoch 355, Score 1.0000, Loss 0.0309, Time 1.6598
Epoch 356, Score 3.0000, Loss 0.0447, Time 1.6271
Epoch 357, Score 4.0000, Loss 0.0275, Time 1.6350
Epoch 358, Score 4.0000, Loss 0.0251, Time 1.6306
Epoch 359, Score 1.0000, Loss 0.0700, Time 1.6764
Epoch 360, Score 1.0000, Loss 0.0361, Time 1.6448
Epoch 361, Score 2.0000, Loss 0.0409, Time 1.6335
Epoch 362, Score 0.0000, Loss 0.0235, Time 1.6689
Epoch 363, Score 1.0000, Loss 0.0241, Time 1.6405
Epoch 364, Score 0.0000, Loss 0.0170, Time 1.6982
Epoch 365, Score 0.0000, Loss 0.0140, Time 1.6498
Epoch 366, Score 0.0000, Loss 0.0222, Time 1.6850
Epoch 367, Score 0.0000, Loss 0.0382, Time 1.6477
Epoch 368, Score 1.0000, Loss 0.0360, Time 1.6513
Epoch 369, Score 0.0000, Loss 0.0221, Time 1.6859
Epoch 370, Score 0.0000, Loss 0.0217, Time 1.6589
Epoch 371, Score 0.0000, Loss 0.0136, Time 1.6951
Epoch 372, Score 1.0000, Loss 0.0415, Time 1.6600
Epoch 373, Score 0.0000, Loss 0.0447, Time 1.6982
Epoch 374, Score 1.0000, Loss 0.0402, Time 1.6740
Epoch 375, Score 2.0000, Loss 0.0408, Time 1.6718
Epoch 376, Score 0.0000, Loss 0.0507, Time 1.7036
Epoch 377, Score 1.0000, Loss 0.0372, Time 1.6684
Epoch 378, Score 2.0000, Loss 0.0355, Time 1.6773
Epoch 379, Score 0.0000, Loss 0.0320, Time 1.7128
Epoch 380, Score 2.0000, Loss 0.0408, Time 1.6786
Epoch 381, Score 2.0000, Loss 0.0486, Time 1.6986
Epoch 382, Score 0.0000, Loss 0.0394, Time 1.7226
Epoch 383, Score 0.0000, Loss 0.0383, Time 1.6990
Epoch 384, Score 0.0000, Loss 0.0407, Time 1.7313
Epoch 385, Score 0.0000, Loss 0.0362, Time 1.6960
Epoch 386, Score 2.0000, Loss 0.0330, Time 1.6966
Epoch 387, Score 0.0000, Loss 0.0439, Time 1.7317
Epoch 388, Score 0.0000, Loss 0.0340, Time 1.6995
Epoch 389, Score 0.0000, Loss 0.0298, Time 1.7398
Epoch 390, Score 0.0000, Loss 0.0320, Time 1.7150
Epoch 391, Score 0.0000, Loss 0.0302, Time 1.7477
Epoch 392, Score 0.0000, Loss 0.0251, Time 1.7145
Epoch 393, Score 0.0000, Loss 0.0511, Time 1.7469
Epoch 394, Score 1.0000, Loss 0.0229, Time 1.7204
Epoch 395, Score 1.0000, Loss 0.0310, Time 1.7242
Epoch 396, Score 0.0000, Loss 0.0156, Time 1.7569
Epoch 397, Score 0.0000, Loss 0.0169, Time 1.7262
Epoch 398, Score 0.0000, Loss 0.0179, Time 1.7600
Epoch 399, Score 1.0000, Loss 0.0193, Time 1.7280
Epoch 400, Score 0.0000, Loss 0.0146, Time 1.7549
Epoch 401, Score 1.0000, Loss 0.0177, Time 1.7376
Epoch 402, Score 0.0000, Loss 0.0160, Time 1.7686
Epoch 403, Score 1.0000, Loss 0.0232, Time 1.7413
Epoch 404, Score 2.0000, Loss 0.0224, Time 1.7395
Epoch 405, Score 3.0000, Loss 0.0196, Time 1.7488
Epoch 406, Score 4.0000, Loss 0.0157, Time 1.7399
Epoch 407, Score 1.0000, Loss 0.0292, Time 1.7791
Epoch 408, Score 1.0000, Loss 0.0226, Time 1.7546
Epoch 409, Score 1.0000, Loss 0.0203, Time 1.7903
Epoch 410, Score 1.0000, Loss 0.0215, Time 1.7581
Epoch 411, Score 0.0000, Loss 0.0271, Time 1.7899
Epoch 412, Score 0.0000, Loss 0.0237, Time 1.7680
Epoch 413, Score 2.0000, Loss 0.0217, Time 1.7685
Epoch 414, Score 0.0000, Loss 0.0190, Time 1.8052
Epoch 415, Score 0.0000, Loss 0.0326, Time 1.7674
Epoch 416, Score 1.0000, Loss 0.0240, Time 1.7810
Epoch 417, Score 0.0000, Loss 0.0159, Time 1.8131
Epoch 418, Score 1.0000, Loss 0.0193, Time 1.7804
Epoch 419, Score 2.0000, Loss 0.0226, Time 1.7786
Epoch 420, Score 0.0000, Loss 0.0274, Time 1.8165
Epoch 421, Score 1.0000, Loss 0.0256, Time 1.7817
Epoch 422, Score 0.0000, Loss 0.0392, Time 1.8184
Epoch 423, Score 0.0000, Loss 0.0224, Time 1.7889
Epoch 424, Score 1.0000, Loss 0.0238, Time 1.7887
Epoch 425, Score 0.0000, Loss 0.0361, Time 1.8265
Epoch 426, Score 0.0000, Loss 0.0561, Time 1.7912
Epoch 427, Score 0.0000, Loss 0.0324, Time 1.8272
Epoch 428, Score 1.0000, Loss 0.0205, Time 1.7988
Epoch 429, Score 2.0000, Loss 0.0224, Time 1.8083
Epoch 430, Score 0.0000, Loss 0.0177, Time 1.8446
Epoch 431, Score 1.0000, Loss 0.0226, Time 1.8019
Epoch 432, Score 1.0000, Loss 0.0574, Time 1.8048
Epoch 433, Score 3.0000, Loss 0.0591, Time 1.8132
Epoch 434, Score 0.0000, Loss 0.0588, Time 1.8486
